radio,mcc,net,area,cell,unit,lon,lat,range,samples,changeable,created,updated,averageSignal
LTE,310,260,43777,104682765,0,-86.6935,36.2084,1000,2,1,1730158738,1757736205,0
LTE,310,260,43906,27006213,0,-86.6934,36.2054,1000,2,1,1730163923,1762196941,0
LTE,310,260,43906,6399244,0,-86.5995,36.171,1380,3,1,1730243827,1770609481,0
LTE,310,260,43906,6399234,0,-86.5989,36.1706,1000,4,1,1730245690,1788291485,0
LTE,310,260,43906,6399237,0,-86.6093,36.1679,1000,6,1,1730245704,1788291485,0
LTE,310,260,32827,18698754,0,-88.3437,35.8,17784,35,1,1737920464,1788291440,0
LTE,310,260,44027,104240395,0,-86.2494,36.1917,3297,29,1,1738429718,1788291486,0
LTE,310,260,43907,7976971,0,-86.2918,36.1839,7007,7,1,1738429847,1788291486,0
LTE,310,260,32827,18698753,0,-88.2749,35.8134,24689,29,1,1738439979,1788291440,0
LTE,310,260,43907,104501259,0,-86.0954,36.173,15874,16,1,1739066530,1788291486,0
LTE,310,260,44027,8540429,0,-85.9184,36.1712,10570,29,1,1739066883,1788291487,0
LTE,310,260,43907,31357187,0,-85.9784,36.1757,12545,6,1,1739067466,1748313181,0
LTE,310,260,43907,103788301,0,-85.8994,36.1539,20954,11,1,1739109374,1788291487,0
LTE,310,260,30211,42871298,-1,-85.6033,35.0401,1745,50,1,1739038198,1787513530,0
LTE,310,260,30211,43330305,-1,-85.6881,35.0516,4688,33,1,1739038358,1787513495,0
LTE,310,260,30211,42871299,-1,-85.6535,35.0482,4453,50,1,1739038368,1787513528,0
LTE,310,260,30211,43330307,-1,-85.7342,35.081,2746,21,1,1739038608,1749977602,0
LTE,310,260,30211,223663618,-1,-85.7357,35.0855,3078,42,1,1739038618,1752212169,0
LTE,310,260,30211,223663619,-1,-85.7471,35.1121,1000,13,1,1739038808,1752730213,0
LTE,310,260,30211,223028994,-1,-85.779,35.1495,4620,22,1,1739038838,1752730381,0
LTE,310,260,30211,223028995,-1,-85.7925,35.1753,2028,22,1,1739039028,1749016941,0
LTE,310,260,30211,223419650,-1,-85.7872,35.1962,1000,21,1,1739039138,1759120233,0
LTE,310,260,30211,223419651,-1,-85.8046,35.221,2391,23,1,1739039228,1750520988,0
LTE,310,260,30211,223714049,-1,-85.8193,35.2304,1000,18,1,1739039418,1759120120,0
LTE,310,260,30211,223714051,-1,-85.8541,35.2421,2705,22,1,1739039478,1764354423,0
LTE,310,260,30211,42934274,-1,-85.8831,35.2633,3259,24,1,1739039638,1764354301,0
LTE,310,260,30211,42934275,-1,-85.9053,35.302,3384,24,1,1739039848,1754020870,0
LTE,310,260,43906,158244107,-1,-86.5322,35.9359,1000,13,1,1739042988,1763733121,0
LTE,310,260,43906,158244097,-1,-86.538,35.9408,1000,16,1,1739043008,1752816661,0
LTE,310,260,43906,50504717,-1,-86.6453,36.0367,1000,15,1,1739043478,1764351004,0
LTE,310,260,43777,6547471,-1,-86.6973,36.0817,1000,7,1,1739043728,1763736542,0
LTE,310,260,43906,6397443,-1,-86.7782,36.1937,1000,21,1,1739044478,1768402682,0
LTE,310,260,43906,6397441,-1,-86.7765,36.1996,1000,14,1,1739044538,1768402682,0
LTE,310,260,43906,25885185,-1,-86.7764,36.2043,1000,20,1,1739044548,1768402682,0
LTE,310,260,43906,6998543,-1,-86.7816,36.2308,1000,18,1,1739044668,1757906060,0
LTE,310,260,43906,6998540,-1,-86.7843,36.2376,1000,5,1,1739044718,1759982325,0
LTE,310,260,43906,6998539,-1,-86.7855,36.2407,1000,8,1,1739044728,1763737861,0
LTE,310,260,43906,26377484,-1,-86.7841,36.247,1000,18,1,1739044748,1763737861,0
LTE,310,260,43906,26377483,-1,-86.7862,36.2556,1000,14,1,1739044778,1763737863,0
LTE,310,260,43777,103741964,-1,-86.8364,36.3177,1000,15,1,1739045088,1765159322,0
LTE,310,260,43777,7213826,-1,-86.9374,36.3519,1000,14,1,1739048248,1765159322,0
LTE,310,260,43777,7286529,-1,-87.0136,36.3961,8646,21,1,1739048518,1764349562,0
LTE,310,260,43777,7286531,-1,-87.0451,36.4147,1176,23,1,1739048618,1763738881,0
LTE,310,260,43777,7286541,-1,-87.0731,36.4328,4566,42,1,1739048678,1765169102,0
LTE,310,260,43777,7219467,-1,-87.1094,36.4569,2127,33,1,1739048828,1765169102,0
LTE,310,260,43777,7219469,-1,-87.1505,36.4813,3334,27,1,1739048918,1787200380,0
LTE,310,260,43777,7013890,-1,-87.2192,36.524,1590,11,1,1739049288,1765169102,0
LTE,310,260,43907,25624066,-1,-87.2709,36.582,1137,32,1,1739049498,1765169102,0
LTE,310,260,43907,25624067,-1,-87.28,36.5956,1179,38,1,1739049578,1765169102,0
LTE,310,260,43907,6396164,-1,-87.2899,36.6083,1195,15,1,1739049648,1765169102,0
LTE,310,260,43777,29517570,-1,-87.5525,36.7685,8368,50,1,1739050378,1754452540,0
LTE,310,260,43777,29517571,-1,-87.6001,36.7896,1575,5,1,1739050818,1769582191,0
LTE,310,260,43777,7306241,-1,-87.6386,36.8185,1464,13,1,1739050958,1763267933,0
LTE,310,260,43777,7312397,-1,-87.7531,36.8928,2141,22,1,1739051378,1782385901,0
LTE,310,260,43777,7299339,-1,-87.7667,36.901,3165,11,1,1739051458,1763745123,0
LTE,310,260,43777,7312661,-1,-87.9617,37.0019,1267,5,1,1739052148,1763745662,0
LTE,310,260,43003,7191554,-1,-88.0606,37.0662,1184,22,1,1739052478,1764345962,0
LTE,310,260,43003,7191327,-1,-88.0997,37.0721,2166,9,1,1739052618,1770791262,0
LTE,310,260,43003,7899423,-1,-88.3523,36.9913,3128,12,1,1739090983,1785990839,0
LTE,310,260,43003,7899425,-1,-88.3795,36.9908,1568,21,1,1739091003,1763746982,0
LTE,310,260,42881,104553473,-1,-88.5916,37.0151,2695,5,1,1739091683,1750521035,0
LTE,310,260,42881,109412365,-1,-88.6719,37.0698,1000,7,1,1739091962,1764344222,0
LTE,310,260,43906,6385166,0,-86.7938,36.1547,1000,10,1,1739918968,1761413705,0
LTE,310,260,43906,26138128,0,-86.7911,36.1578,1000,8,1,1739919054,1761413705,0
LTE,310,260,43906,26138125,0,-86.7885,36.1575,1000,2,1,1739919188,1748234423,0
LTE,310,260,43906,104556289,0,-86.771,36.0696,5181,15,1,1739920606,1767478143,0
LTE,310,260,43906,104556291,0,-86.7738,36.0595,6296,15,1,1739920700,1767478142,0
LTE,310,260,43906,158679811,0,-86.9056,35.5652,8975,25,1,1739924054,1773965943,0
LTE,310,260,43906,8115468,0,-86.8732,35.4138,8551,2,1,1739924963,1748234403,0
LTE,310,260,43906,8115467,0,-86.8815,35.3571,14745,8,1,1739925057,1773988382,0
NR,310,260,11206912,4429734199,-1,-86.6288,36.2555,2625,7,1,1739616772,1769063106,0
LTE,310,410,8195,39333384,-1,-86.4388,36.8897,3924,14,1,1740791265,1786566841,0
LTE,310,410,8195,40151871,-1,-86.4157,36.9381,1000,2,1,1740791513,1785412801,0
LTE,310,410,8195,40787349,-1,-86.2945,37.0136,3229,29,1,1740821485,1752558130,0
LTE,310,410,8195,40804277,-1,-86.3713,37.0078,1000,3,1,1740821619,1759895911,0
LTE,310,410,8195,40796853,-1,-86.3885,36.9857,1000,2,1,1740821689,1761280156,0
NR,310,260,7807744,6550929429,-1,-85.0784,35.0953,1000,8,1,1740980357,1779667022,0
NR,310,260,7807744,6607102255,-1,-85.1073,35.0335,1000,6,1,1741834979,1741873381,0
UMTS,310,260,43777,7312663,0,-88.018,37.0367,1000,1,1,1742582129,1742582129,0
UMTS,310,260,43777,7306263,0,-87.686,36.8393,1000,1,1,1742583434,1742583434,0
UMTS,310,260,43906,27021845,0,-86.7682,36.1738,1000,1,1,1742587992,1742587992,0
UMTS,310,260,44027,31272470,0,-86.2883,35.6682,1000,1,1,1742590555,1742590555,0
UMTS,310,260,30211,43330327,0,-85.73,35.0514,1000,1,1,1742595914,1742595914,0
NR,310,260,8057344,6468309295,-1,-87.7647,35.3005,1000,1,1,1743090443,1743090443,0
LTE,310,260,33021,19292163,0,-88.9503,35.6324,10437,26,1,1743502630,1788291438,0
LTE,310,260,33021,19292162,0,-88.9132,35.638,7589,8,1,1743502747,1788291438,0
LTE,310,260,44029,7311106,0,-87.8028,35.8822,9397,12,1,1743523879,1756852621,0
LTE,310,260,43906,46164738,0,-87.1468,35.9031,1000,2,1,1743545674,1756759081,0
LTE,310,260,43906,26049282,0,-87.0766,35.855,4664,2,1,1743546435,1786595458,0
LTE,310,260,43907,29500930,0,-86.335,36.1922,2417,4,1,1743549102,1788291485,0
LTE,310,260,43907,104501260,0,-86.078,36.1721,14320,7,1,1743549707,1781809922,0
LTE,310,260,44027,8540419,0,-85.9936,36.1727,12394,3,1,1743550187,1781809501,0
LTE,310,260,44027,8525570,0,-85.7499,36.1284,10952,5,1,1743550831,1788291487,0
LTE,310,260,44284,8035842,0,-85.1153,36.0422,1000,1,1,1743553716,1743553716,0
LTE,310,260,44284,7211543,0,-85.1153,36.0422,1000,1,1,1743553854,1743553854,0
LTE,310,260,31233,75119629,0,-86.8174,35.0069,2360,2,1,1743706219,1748012582,0
LTE,310,410,9108,42895766,-1,-85.0893,35.0135,1781,50,1,1743674899,1743712152,0
LTE,310,410,9108,42255639,-1,-85.0833,35.0288,1000,18,1,1743675250,1743712152,0
LTE,310,410,9108,42356760,-1,-85.0663,35.0843,1000,19,1,1743675720,1743712153,0
LTE,310,410,9108,42356909,-1,-85.0624,35.0885,1000,21,1,1743675950,1778387440,0
LTE,310,410,9108,42356758,-1,-85.0465,35.116,1000,11,1,1743676210,1743712153,0
LTE,310,260,43777,7312908,0,-87.484,36.9379,1386,4,1,1744728661,1779229621,0
GSM,310,260,31403,2113,-1,-87.0644,36.5535,1000,1,1,1744732474,1744732474,0
LTE,310,410,8852,42862103,0,-86.8118,36.4394,1000,1,1,1744736354,1744736354,0
LTE,310,260,43906,6387212,0,-86.7243,36.2449,1000,1,1,1744738296,1744738296,0
LTE,310,410,8195,39332616,-1,-86.4598,36.9806,1000,1,1,1746263567,1746263567,0
LTE,310,260,33021,19292161,0,-88.9085,35.6448,4594,27,1,1746461831,1788291438,0
LTE,310,260,43905,30704908,0,-85.0871,35.9932,4774,2,1,1746474414,1777607570,0
LTE,310,260,31233,75119639,0,-86.8108,35.0054,2058,4,1,1746742128,1748012403,0
LTE,310,260,44027,7043596,0,-86.3668,36.1431,1000,2,1,1746827916,1748103361,0
LTE,310,260,43907,6869771,0,-86.4271,36.0171,1000,1,1,1746828533,1746828533,0
LTE,310,260,43906,31646476,0,-87.0662,35.8465,1000,1,1,1746830943,1746830943,0
LTE,310,260,44029,29834253,0,-87.0756,35.8559,18908,4,1,1746831433,1756759141,0
LTE,310,260,44029,29834263,0,-87.0662,35.8465,1000,1,1,1746831542,1746831542,0
LTE,310,260,43906,46164747,0,-87.0717,35.8507,19565,3,1,1746831711,1756759381,0
LTE,310,260,32827,19450882,0,-88.1445,35.8256,13088,11,1,1746836982,1788291440,0
LTE,310,260,32827,18699009,0,-88.4443,35.7733,8236,22,1,1746837885,1788291440,0
LTE,310,260,32827,18638112,0,-88.5164,35.7548,8021,2,1,1746838262,1746838501,0
LTE,310,260,32827,43191071,0,-88.61,35.7179,1584,2,1,1746838327,1772779220,0
LTE,310,260,32827,43191074,0,-88.6335,35.7208,3213,2,1,1746838366,1760586833,0
LTE,310,260,32827,18496001,0,-88.7459,35.681,13946,19,1,1746838640,1788291439,0
LTE,310,410,8704,41301784,-1,-88.9316,35.6381,2474,21,1,1746815785,1746846303,0
LTE,310,410,8704,43349775,-1,-88.8958,35.6486,1000,21,1,1746815965,1746846303,0
LTE,310,410,8704,43317776,-1,-88.8856,35.6524,1000,16,1,1746816005,1746846303,0
LTE,310,410,8704,41239469,-1,-88.8551,35.6637,896,27,1,1746817305,1761885950,0
LTE,310,410,8704,41239479,-1,-88.8591,35.6677,1000,1,1,1746817675,1746817675,0
LTE,310,410,8704,43380751,-1,-88.7891,35.6775,1000,10,1,1746822197,1760243413,0
LTE,310,410,8704,41265581,-1,-88.7958,35.6764,2877,28,1,1746822237,1758599419,0
LTE,310,410,8704,43313424,-1,-88.7553,35.6808,839,26,1,1746822287,1746846305,0
LTE,310,410,8705,43458497,-1,-88.5176,35.7537,1000,21,1,1746823007,1746846307,0
LTE,310,410,8705,43458496,-1,-88.5075,35.7555,1000,11,1,1746823047,1746846307,0
LTE,310,410,8705,43458495,-1,-88.4834,35.7615,1959,43,1,1746823067,1746846308,0
LTE,310,410,8705,43458319,-1,-88.4612,35.7672,1000,11,1,1746823187,1746846308,0
LTE,310,410,8705,43458475,-1,-88.4838,35.7617,4960,27,1,1746823207,1754625552,0
LTE,310,410,8846,41960365,-1,-87.9972,35.8694,8375,33,1,1746824527,1782189203,0
LTE,310,410,8846,41960363,-1,-87.8995,35.8652,5898,29,1,1746824707,1782275541,0
LTE,310,410,8846,41960214,-1,-87.8741,35.8684,1000,11,1,1746824967,1746846365,0
LTE,310,260,44029,7215421,-1,-86.8198,35.5172,1000,1,1,1746809887,1746809887,0
LTE,310,260,43906,48247829,-1,-86.8198,35.5172,1000,1,1,1746810503,1746810503,0
LTE,310,410,8846,42922511,-1,-87.4738,35.9952,1362,8,1,1746826577,1746858482,0
LTE,310,410,8846,42922687,-1,-87.4833,35.9913,1000,16,1,1746826617,1746858482,0
LTE,310,410,8846,43152145,-1,-87.33,36.0207,1100,15,1,1746827508,1774021501,0
LTE,310,410,8836,42893760,-1,-87.1992,35.9486,1000,11,1,1746828018,1746858485,0
LTE,310,410,8846,41858753,-1,-87.1712,35.9197,1749,50,1,1746828098,1746858486,0
LTE,310,410,8856,42860225,-1,-87.1007,35.8801,1000,21,1,1746828278,1746858487,0
LTE,310,410,8856,42860049,-1,-87.1174,35.8889,1000,17,1,1746828308,1746858486,0
LTE,310,410,8856,42860224,-1,-87.0785,35.8573,2307,23,1,1746828408,1746858487,0
LTE,310,410,8856,42860048,-1,-87.0661,35.8457,1000,21,1,1746828507,1746858487,0
LTE,310,410,8856,42812945,-1,-87.0613,35.8358,1000,16,1,1746828548,1746858487,0
LTE,310,410,8856,42556938,-1,-87.0501,35.8247,1000,6,1,1746828608,1746858487,0
LTE,310,410,8856,41900816,-1,-87.0052,35.8171,1511,22,1,1746828698,1746858488,0
LTE,310,410,8856,42812943,-1,-87.0092,35.8185,1000,14,1,1746828718,1746858488,0
LTE,310,410,8856,41800640,-1,-86.956,35.8205,1646,21,1,1746828828,1746858488,0
LTE,310,410,8856,43016721,-1,-86.8857,35.8216,1000,11,1,1746829058,1746858489,0
LTE,310,410,8856,42931992,-1,-86.8641,35.8213,1419,29,1,1746829078,1746858489,0
LTE,310,410,8856,41875720,-1,-86.8175,35.8198,1000,11,1,1746829248,1746858489,0
LTE,310,410,8856,41796031,-1,-86.7369,35.8282,1000,15,1,1746829458,1746858490,0
LTE,310,410,8833,42604716,-1,-86.7213,35.8356,1406,12,1,1746829518,1756009981,0
LTE,310,410,8856,42604297,-1,-86.6743,35.8463,1000,16,1,1746829648,1746858491,0
LTE,310,410,8856,41836822,-1,-86.501,35.8713,1181,9,1,1746830118,1765428689,0
LTE,310,410,8837,41786541,-1,-86.4256,35.8366,1612,11,1,1746830408,1759638782,0
LTE,310,410,8837,41787819,-1,-86.4092,35.8235,1221,22,1,1746830438,1757131237,0
LTE,310,410,8837,43231927,-1,-86.3989,35.8141,1000,17,1,1746830508,1785403681,0
LTE,310,410,8837,41934872,-1,-86.1912,35.5498,1920,12,1,1746831618,1773929942,0
LTE,310,410,8837,42956305,-1,-86.0965,35.5044,1000,6,1,1746832788,1746858499,0
LTE,310,410,8837,41780751,-1,-85.9524,35.3537,1000,16,1,1746833418,1746858501,0
LTE,310,410,8839,43258897,-1,-85.8915,35.2774,1667,12,1,1746833728,1756613063,0
LTE,310,410,8839,43258896,-1,-85.8882,35.2692,1235,7,1,1746833768,1756613063,0
LTE,310,410,8839,42302224,-1,-85.7666,35.1353,2008,32,1,1746834528,1746858542,0
LTE,310,410,8839,42968257,-1,-85.6639,35.0452,2692,50,1,1746834978,1746858544,0
LTE,310,410,8839,42968080,-1,-85.6342,35.0494,1000,19,1,1746835158,1746858544,0
LTE,310,410,8839,42968079,-1,-85.5674,35.118,2568,22,1,1746835508,1746858546,0
LTE,310,410,8849,42822160,-1,-85.5596,35.1273,3596,36,1,1746835518,1746858546,0
LTE,310,410,8839,42966799,-1,-85.5755,35.1065,1000,6,1,1746835548,1746858545,0
LTE,310,410,8849,42257161,-1,-85.5361,35.165,3616,45,1,1746835698,1746858546,0
LTE,310,410,8849,42822336,-1,-85.5417,35.1535,1000,6,1,1746835778,1746858546,0
LTE,310,410,8849,42257162,-1,-85.5254,35.1869,1000,17,1,1746835918,1746858546,0
LTE,310,410,8849,42822159,-1,-85.4677,35.2058,2432,51,1,1746836128,1754694855,0
LTE,310,410,8849,42257323,-1,-85.4708,35.2591,1000,4,1,1746836368,1746858547,0
LTE,310,410,9101,42245803,-1,-85.3079,35.1909,1918,42,1,1746873691,1747001890,0
LTE,310,410,9101,42245813,-1,-85.2876,35.2098,1000,20,1,1746874121,1747001882,0
LTE,310,410,9108,42354456,-1,-85.2671,35.2177,1000,20,1,1746874271,1748068562,0
LTE,310,410,9101,42811407,-1,-85.2416,35.1268,1000,11,1,1746875141,1747001884,0
LTE,310,410,9101,42811583,-1,-85.2403,35.1256,1000,6,1,1746875351,1747001884,0
LTE,310,410,9101,42811541,-1,-85.2399,35.1263,1000,4,1,1746875703,1747001884,0
LTE,310,410,9101,42811603,-1,-85.2402,35.1259,1000,4,1,1746876903,1747001884,0
LTE,310,410,9101,42864145,-1,-85.286,35.0541,1000,22,1,1746983481,1747005303,0
LTE,310,410,9101,43243024,-1,-85.2989,35.0519,1000,13,1,1746983591,1747005303,0
LTE,310,410,9101,43243023,-1,-85.3048,35.0538,1000,11,1,1746983631,1747005303,0
LTE,310,410,9101,43011087,-1,-85.3071,35.0557,1000,4,1,1746983661,1747005303,0
LTE,310,410,9101,43154449,-1,-85.3094,35.0566,1000,5,1,1746983671,1747005303,0
LTE,310,410,9101,43229456,-1,-85.3126,35.0561,1000,7,1,1746983691,1747005303,0
LTE,310,410,9101,43229632,-1,-85.3159,35.0589,786,33,1,1746983721,1747012381,0
LTE,310,410,9101,42916800,-1,-85.3152,35.0555,1000,1,1,1746985656,1746985656,0
LTE,310,410,9101,43011265,-1,-85.314,35.0544,1000,9,1,1746985797,1747012381,0
LTE,310,410,9101,43472832,-1,-85.3215,35.0761,1000,22,1,1746986027,1748327793,0
LTE,310,410,9101,43472831,-1,-85.3219,35.0795,1000,6,1,1746986047,1747012381,0
LTE,310,410,9101,43472655,-1,-85.3238,35.0845,1000,21,1,1746986057,1748327793,0
LTE,310,410,9101,42244021,-1,-85.3223,35.0931,1000,20,1,1746986087,1747012382,0
LTE,310,410,9101,43198390,-1,-85.3148,35.1028,1000,15,1,1746986126,1747012382,0
LTE,310,410,9101,42346935,-1,-85.3127,35.1053,1000,6,1,1746986157,1747012382,0
LTE,310,410,9108,42354615,-1,-85.248,35.1873,1000,9,1,1746986547,1747012383,0
LTE,310,410,9101,42251701,-1,-85.2284,35.2042,2722,51,1,1746986557,1747012384,0
LTE,310,410,9108,42240439,-1,-85.1914,35.2374,1052,23,1,1746986807,1782090847,0
LTE,310,410,9108,42284737,-1,-85.177,35.2487,1461,49,1,1746986867,1782329462,0
LTE,310,410,9108,43333056,-1,-85.1396,35.2497,2861,33,1,1746986927,1782329041,0
LTE,310,410,9108,42253751,-1,-85.1607,35.3239,1000,6,1,1746987217,1747012385,0
LTE,310,410,9093,42267063,-1,-85.163,35.3278,1000,11,1,1746987227,1747012385,0
LTE,310,410,9108,42830097,-1,-85.1671,35.3375,821,26,1,1746987247,1747012386,0
LTE,310,410,8849,42962447,-1,-85.3897,35.3731,3116,35,1,1746987737,1748068598,0
LTE,310,260,43777,7217410,0,-86.7909,36.4101,1000,1,1,1746935625,1746935625,0
LTE,310,260,44029,29649677,0,-86.6905,35.6787,1000,1,1,1746945958,1746945958,0
LTE,310,410,8852,43018000,0,-86.8564,36.4841,1000,1,1,1746967616,1746967616,0
LTE,310,260,44027,8102668,0,-86.4632,35.9174,1000,1,1,1746977041,1746977041,0
LTE,310,260,43907,63861527,0,-87.4936,37.0949,1000,1,1,1747010770,1747010770,0
LTE,310,260,43777,7312918,0,-87.452,36.9286,1000,1,1,1747013028,1747013028,0
LTE,310,410,8852,42606096,0,-86.8252,36.4282,1000,1,1,1747017948,1747017948,0
LTE,310,260,43906,26138135,0,-86.789,36.1581,1000,1,1,1747021827,1747021827,0
LTE,310,260,43906,104556299,0,-86.7708,36.0659,1000,8,1,1747029889,1753355401,0
LTE,310,410,8856,41825461,0,-86.6701,35.8129,1000,1,1,1747032211,1747032211,0
LTE,310,410,8846,42584329,0,-87.4789,37.0506,1268,2,1,1747054501,1782912781,0
LTE,310,410,8195,39264438,0,-87.2673,36.7115,1000,1,1,1747057191,1747057191,0
